Year,Month,Day,Hour,Clearness_Index,Irradiation,Temperature,RH,Pressure,Wind_ Speed,Precipitiation,Wind_Direction
2017,10,22,3,-999,0,23.96,96.75,98.99,1.86,1.06,244.1
2017,10,22,4,-999,0,23.84,96.76,99.03,1.86,0.66,246.9
2017,10,22,5,0.22,4.65,23.69,97.08,99.12,1.73,0.48,249.4
2017,10,22,6,0.38,111.07,24.38,94.66,99.22,2.24,0.51,254.7
2017,10,22,7,0.52,318.7,26.11,87.07,99.28,3.14,0.82,263.6
2017,10,22,8,0.59,521.25,28.52,73.74,99.29,4.25,2.43,269.9
2017,10,22,9,0.65,707.62,30.35,64.3,99.29,4.34,2.24,270.3
2017,10,22,10,0.68,828.92,31.59,59.57,99.22,4.17,3.29,269.5
2017,10,22,11,0.71,902.05,32.45,56.17,99.11,4.1,3.21,270
2017,10,22,12,0.7,856.9,32.98,53.56,99,4.21,3.03,270.4
2017,10,22,13,0.66,723.53,33.13,51.65,98.91,4.46,3.31,271.9
2017,10,22,14,0.6,532.22,32.85,50.84,98.84,4.52,2.59,275.1
2017,10,22,15,0.5,309.42,32.12,51.7,98.83,4.28,2.43,278.7
2017,10,22,16,0.39,116.47,30.62,57.67,98.88,3.5,1.52,281.9
2017,10,22,17,0.19,4.53,27.97,71.66,98.95,2.48,0.98,282.4
2017,10,22,18,-999,0,26.45,76.51,99.03,2.42,0.81,280.5
2017,10,22,19,-999,0,25.69,78.73,99.12,2.45,0.73,279.6
2017,10,22,20,-999,0,24.97,80.99,99.18,2.54,0.55,279.3
2017,10,22,21,-999,0,24.32,83.7,99.2,2.66,0.57,279.3
2017,10,22,22,-999,0,23.8,86.6,99.18,2.79,0.68,279.3
2017,10,22,23,-999,0,23.39,89.05,99.13,2.9,0.9,279.5
2017,10,23,0,-999,0,23.08,90.89,99.07,3.12,0.94,279.8
2017,10,23,1,-999,0,22.95,92.1,99,3.52,0.91,280
2017,10,23,2,-999,0,22.9,93.2,98.97,3.86,0.16,281.7
2017,10,23,3,-999,0,22.72,94.63,98.99,3.77,0.1,284.4
2017,10,23,4,-999,0,22.55,95.65,99.03,3.68,0.09,287.9
2017,10,23,5,0.21,4.57,22.48,95.73,99.1,3.58,0.12,291.6
2017,10,23,6,0.32,92.62,23.17,92.37,99.18,4.12,0.1,296.1
2017,10,23,7,0.43,260.65,24.87,84.11,99.25,4.5,0.05,300.2
2017,10,23,8,0.52,461.62,27.39,69.97,99.29,4.87,0,303.1
2017,10,23,9,0.57,622.4,29.55,59.64,99.28,4.37,0,304.7
2017,10,23,10,0.62,765.65,30.96,54.1,99.21,3.62,0,305.3
2017,10,23,11,0.57,730.28,31.75,51.61,99.11,2.92,0.03,304.9
2017,10,23,12,0.56,682.35,32.12,50.65,99,2.34,0.16,305.6
2017,10,23,13,0.51,560.1,32.24,50.3,98.93,1.93,0.21,308.9
2017,10,23,14,0.44,390.77,32.2,50.33,98.88,1.77,0.23,317.3
2017,10,23,15,0.4,242.38,31.82,51.75,98.88,1.67,0.18,331.7
2017,10,23,16,0.27,79.18,31.09,56.07,98.93,1.47,0.13,354.1
2017,10,23,17,0.18,4.1,28.76,71.6,99.01,1.46,0.04,18.3
2017,10,23,18,-999,0,27.22,77.31,99.08,1.97,0.03,36.1
2017,10,23,19,-999,0,26.4,80.38,99.17,2.3,0.03,47.6
2017,10,23,20,-999,0,25.81,83.72,99.24,2.3,0.02,55.8
2017,10,23,21,-999,0,25.34,87.17,99.26,2.07,0.02,62.9
2017,10,23,22,-999,0,25,90.17,99.25,1.73,0.03,70.1
2017,10,23,23,-999,0,24.79,91.77,99.21,1.35,0.07,77.6
2017,10,24,0,-999,0,24.78,91.27,99.15,0.79,0.06,83.4
2017,10,24,1,-999,0,24.72,90.8,99.1,0.06,0.11,0
2017,10,24,2,-999,0,24.22,93.08,99.08,0.72,0.25,285.4
2017,10,24,3,-999,0,23.73,94.23,99.1,1.14,0.26,290.5
2017,10,24,4,-999,0,23.24,95.02,99.14,1.56,0.26,296.7
2017,10,24,5,0.19,3.92,22.87,95.16,99.21,1.93,0.15,302.9
2017,10,24,6,0.34,98.72,23.56,90.91,99.28,2.6,0.17,309.7
2017,10,24,7,0.5,305.02,25.44,81.49,99.36,2.43,0.1,316.8
2017,10,24,8,0.58,509.05,28.38,68.59,99.39,1.22,0,349.2
2017,10,24,9,0.6,659.28,30.29,61.07,99.4,1.21,0,34.2
2017,10,24,10,0.65,793.9,31.29,57.27,99.32,1.22,0,49.7
2017,10,24,11,0.64,812.42,31.88,55.09,99.22,1.17,0,71.1
2017,10,24,12,0.6,737.88,31.94,54.62,99.12,1.32,0,93
2017,10,24,13,0.58,630.1,31.65,55.55,99.04,1.67,0,104.5
2017,10,24,14,0.5,445.58,31.24,57.25,99.01,2,0,106.5
2017,10,24,15,0.42,258.77,30.64,60.59,99.02,2.11,0,105.7
2017,10,24,16,0.33,97,29.77,66.06,99.06,1.98,0,105.8
2017,10,24,17,0.23,4.95,28.02,78.1,99.14,1.77,0,107.4
2017,10,24,18,-999,0,27.09,81.41,99.22,1.97,0,108.1
2017,10,24,19,-999,0,26.62,82.78,99.32,2.13,0,108.9
2017,10,24,20,-999,0,26.18,85.02,99.39,2.21,0,111.2
2017,10,24,21,-999,0,25.77,87.59,99.41,2.13,0,114.2
2017,10,24,22,-999,0,25.4,90.24,99.38,1.84,0,118.2
2017,10,24,23,-999,0,25.07,92.56,99.32,1.51,0,126.1
2017,10,25,0,-999,0,24.82,93.83,99.25,1.22,0,134.7
2017,10,25,1,-999,0,24.81,92.92,99.17,0.78,0,143.9
2017,10,25,2,-999,0,24.8,92.1,99.14,0.21,0,144.8
2017,10,25,3,-999,0,24.61,92.66,99.16,0.32,0,356.4
2017,10,25,4,-999,0,24.31,93.94,99.22,0.64,0,0.9
2017,10,25,5,0.21,4.4,23.95,95.5,99.31,0.89,0,1.3
2017,10,25,6,0.36,103.7,24.51,93.81,99.41,1.22,0,3.3
2017,10,25,7,0.52,313.08,26.2,84.07,99.48,1.42,0,22.8
2017,10,25,8,0.54,473.77,28.09,72.82,99.53,2.03,4.78,48.4
2017,10,25,9,0.63,685.62,29.54,65.21,99.53,2.88,3.33,51.1
2017,10,25,10,0.62,752.25,30.73,59.97,99.44,3.5,2.87,51
2017,10,25,11,0.66,834.1,31.48,56.79,99.33,3.93,2.35,52.2
2017,10,25,12,0.62,761.35,31.83,55.22,99.22,4.25,2.33,54.2
2017,10,25,13,0.56,605.15,31.74,55.22,99.14,4.45,2.61,56.3
2017,10,25,14,0.5,442.98,31.25,56.63,99.11,4.56,2.23,58.8
2017,10,25,15,0.44,269.55,30.32,59.98,99.13,4.57,2.26,62.4
2017,10,25,16,0.3,87.07,29.11,66.36,99.21,4,2.31,66.8
2017,10,25,17,0.19,3.97,27.41,76.01,99.28,2.99,2.77,70.9
2017,10,25,18,-999,0,26.35,81.15,99.38,3.01,2.32,73.6
2017,10,25,19,-999,0,25.74,84.78,99.47,3.01,2.5,74.6
2017,10,25,20,-999,0,25.21,88.61,99.53,2.74,2.78,73.2
2017,10,25,21,-999,0,24.75,92.08,99.53,2.42,3.27,71.2
2017,10,25,22,-999,0,24.36,94.74,99.5,2.11,3.49,69.2
2017,10,25,23,-999,0,24.03,96.59,99.45,1.89,3.28,66.6
2017,10,26,0,-999,0,23.71,98.02,99.38,1.77,3.17,63.9
2017,10,26,1,-999,0,23.41,99.03,99.31,1.71,3.39,61.3
2017,10,26,2,-999,0,23.17,99.61,99.27,1.72,3.47,60.3
2017,10,26,3,-999,0,22.96,99.89,99.27,1.74,4.19,61.8
2017,10,26,4,-999,0,22.8,99.95,99.32,1.73,5.14,63.6
2017,10,26,5,0.22,4.57,22.67,99.86,99.4,1.73,5.2,64.6
2017,10,26,6,0.23,66.15,23.96,95.65,99.48,1.87,6,65.4
2017,10,26,7,0.34,204.95,25.7,88.04,99.56,2.49,8.76,78.6
2017,10,26,8,0.4,352.1,27.43,77.66,99.6,2.72,4.22,89.2
2017,10,26,9,0.37,407.85,29.23,66.9,99.6,2.67,3.39,92.1
2017,10,26,10,0.39,471.4,30.55,60.14,99.52,2.66,3.85,91.3
2017,10,26,11,0.48,602.33,31.43,55.94,99.4,2.68,3.34,88.5
2017,10,26,12,0.5,611.1,31.94,53.36,99.28,2.8,2.73,86.3
2017,10,26,13,0.51,555.15,32.08,52.11,99.2,2.97,2.44,84.2
2017,10,26,14,0.51,450.02,31.85,52.1,99.15,3.11,1.67,81.1
2017,10,26,15,0.45,271.8,31.28,53.23,99.15,3.28,0.68,77.7
2017,10,26,16,0.36,104.3,29.98,59.61,99.2,3.05,0.51,75.4
2017,10,26,17,0.22,4.43,27.83,72.23,99.26,2.51,0.18,73.1
2017,10,26,18,-999,0,26.67,76.27,99.36,2.84,0.1,70
2017,10,26,19,-999,0,25.99,79.04,99.44,3.21,0.1,66.5
2017,10,26,20,-999,0,25.37,82.73,99.51,3.29,0.13,62.9
2017,10,26,21,-999,0,24.89,86.05,99.53,3.15,0.2,58.9
2017,10,26,22,-999,0,24.5,88.76,99.5,2.84,0.32,54.3
2017,10,26,23,-999,0,24.13,91.06,99.44,2.45,0.31,48.6
2017,10,27,0,-999,0,23.79,92.76,99.37,2.22,0.4,42.1
2017,10,27,1,-999,0,23.48,94.06,99.29,2.11,0.4,34
2017,10,27,2,-999,0,23.2,95.01,99.24,2.02,0.64,26.8
2017,10,27,3,-999,0,22.96,95.78,99.23,1.96,1.21,20.9
2017,10,27,4,-999,0,22.77,96.18,99.26,1.9,1.42,17.8
2017,10,27,5,0.23,4.62,22.6,96.56,99.32,1.87,1.18,14.9
2017,10,27,6,0.35,99.32,23.26,93.23,99.4,2.46,1.01,7.9
2017,10,27,7,0.53,320.55,24.79,85.55,99.47,2.93,1.19,8.8
2017,10,27,8,0.61,537.15,26.84,74.25,99.51,3.09,0.55,20.7
2017,10,27,9,0.66,717.67,28.67,64.25,99.51,2.8,0.38,22.7
2017,10,27,10,0.61,743.08,30.18,57.2,99.42,2.57,0.36,22
2017,10,27,11,0.67,841,31.35,52.9,99.3,2.38,0.47,21.2
2017,10,27,12,0.65,792.6,32.14,50.65,99.17,2.27,0.71,23.1
2017,10,27,13,0.59,639.3,32.38,50.04,99.07,2.27,0.89,28.7
2017,10,27,14,0.54,469.88,32.12,50.81,99,2.44,0.94,33.6
2017,10,27,15,0.46,279.05,31.31,53.64,98.99,2.7,1.16,40.3
2017,10,27,16,0.35,99.18,30.02,60.23,99.05,2.86,1.75,48.4
2017,10,27,17,0.19,3.62,27.92,73.45,99.12,2.59,2.74,55.2
2017,10,27,18,-999,0,26.7,79.32,99.21,2.99,3.92,58.4
2017,10,27,19,-999,0,26.02,82.92,99.3,3.48,5.44,58
2017,10,27,20,-999,0,25.43,87.31,99.36,3.53,7.99,56.4
2017,10,27,21,-999,0,25,90.12,99.36,3.39,9.2,54.5
2017,10,27,22,-999,0,24.66,91.77,99.31,3.24,10.09,52.3
2017,10,27,23,-999,0,24.32,93.7,99.25,2.72,10.99,47.7
2017,10,28,0,-999,0,24.02,95.18,99.18,2.27,11.9,41.6
2017,10,28,1,-999,0,23.77,96.25,99.13,1.94,12.14,34.9
2017,10,28,2,-999,0,23.59,96.8,99.11,1.86,11.38,28.9
2017,10,28,3,-999,0,23.48,96.71,99.12,2.06,10.4,27.4
2017,10,28,4,-999,0,23.32,96.93,99.17,2.14,7.58,24.3
2017,10,28,5,0.23,4.6,23.22,96.77,99.25,2.38,4.93,25.9
2017,10,28,6,0.28,80.03,23.61,95.19,99.33,3.29,3.56,29.1
2017,10,28,7,0.39,233.02,24.69,91.63,99.39,3.87,5.61,34.1
2017,10,28,8,0.44,383.38,26.3,83.16,99.42,4.85,9.67,45.5
2017,10,28,9,0.47,513.3,27.87,72.96,99.41,5.47,6.7,51.5
2017,10,28,10,0.4,487.2,28.9,66.21,99.35,5.51,5.32,53.5
2017,10,28,11,0.36,449.25,29.64,62.03,99.25,5.42,4.86,54.1
2017,10,28,12,0.33,403.08,29.98,60.08,99.17,5.3,4.11,54.1
2017,10,28,13,0.46,499.95,30.02,59.13,99.1,5.17,2.25,53.9
2017,10,28,14,0.44,384.7,29.93,58.82,99.06,5.03,1.11,53.4
2017,10,28,15,0.38,230.62,29.59,59.6,99.07,4.8,0.34,53.1
2017,10,28,16,0.26,72.3,28.68,64.6,99.11,3.85,0.22,53.1
2017,10,28,17,0.16,2.95,26.68,77.47,99.18,2.4,0.19,54
2017,10,28,18,-999,0,25.65,82.06,99.26,2.42,0.11,52.9
2017,10,28,19,-999,0,25.22,83.91,99.33,2.54,0.05,50.3
2017,10,28,20,-999,0,24.76,86.28,99.38,2.61,0.03,47.8
2017,10,28,21,-999,0,24.3,88.89,99.38,2.61,0.03,45.5
2017,10,28,22,-999,0,23.85,91.46,99.34,2.54,0.02,41.5
2017,10,28,23,-999,0,23.47,93.46,99.29,2.42,0.02,36.3
2017,10,29,0,-999,0,23.14,94.89,99.22,2.35,0.03,29.3
2017,10,29,1,-999,0,22.84,95.68,99.17,2.3,0.09,21.2
2017,10,29,2,-999,0,22.6,95.69,99.13,2.28,0.1,13.2
2017,10,29,3,-999,0,22.44,95.15,99.15,2.32,0.11,5.9
2017,10,29,4,-999,0,22.32,94.32,99.2,2.38,0.1,0.7
2017,10,29,5,0.21,4.1,22.23,93.3,99.29,2.51,0.18,358.9
2017,10,29,6,0.34,96.43,22.91,88.93,99.38,3.14,0.24,356.3
2017,10,29,7,0.46,277.45,24.5,80.87,99.45,3.54,0.36,357.1
2017,10,29,8,0.56,490.75,27.1,69.08,99.48,4.93,0.26,22
2017,10,29,9,0.59,643.03,28.81,62.21,99.47,5.78,0.32,31.4
2017,10,29,10,0.58,704.45,29.97,57.73,99.4,5.9,0.63,32.4
2017,10,29,11,0.63,786.2,30.82,54.37,99.3,5.83,0.95,32.5
2017,10,29,12,0.59,720.3,31.35,52.54,99.21,5.75,1.31,33
2017,10,29,13,0.52,561.9,31.48,52.15,99.13,5.7,1.25,33.3
2017,10,29,14,0.51,442.05,31.23,53.04,99.08,5.72,1.31,33.4
2017,10,29,15,0.41,247.27,30.47,55.85,99.08,5.69,1.27,34.2
2017,10,29,16,0.33,92.7,29.2,62.3,99.12,4.83,1.02,36.2
2017,10,29,17,0.24,4.32,27.24,73.42,99.19,3.35,0.72,38.8
2017,10,29,18,-999,0,26.12,80.19,99.27,3.02,0.27,39
2017,10,29,19,-999,0,25.64,83.75,99.34,3.04,0.11,35.8
2017,10,29,20,-999,0,25.23,86.74,99.39,2.99,0.18,30.3
2017,10,29,21,-999,0,24.85,89.32,99.39,2.87,0.48,22.5
2017,10,29,22,-999,0,24.54,90.94,99.34,2.94,0.79,15.6
2017,10,29,23,-999,0,24.26,91.64,99.28,3.24,1.03,11.6
2017,10,30,0,-999,0,23.98,92.34,99.2,3.41,2.02,5.6
2017,10,30,1,-999,0,23.73,92.68,99.15,3.55,3.6,359
2017,10,30,2,-999,0,23.62,92.15,99.12,3.7,5.87,354.6
2017,10,30,3,-999,0,23.41,92.26,99.14,3.77,7.38,343.7
2017,10,30,4,-999,0,23.21,92.2,99.17,4.18,8.64,340.4
2017,10,30,5,0.25,4.8,23,92.82,99.23,4.18,10.68,341.4
2017,10,30,6,0.31,86.68,23.09,92.6,99.3,4.34,13.06,345.7
2017,10,30,7,0.37,218.65,23.74,90.9,99.36,4.95,13.74,355.5
2017,10,30,8,0.39,340.83,24.78,88.33,99.38,5.34,11.33,4.7
2017,10,30,9,0.36,386.92,26.16,83.07,99.36,5.96,11.12,22.1
2017,10,30,10,0.33,393.77,27.19,77.74,99.29,6.23,11.41,34.7
2017,10,30,11,0.29,359.62,27.88,73.54,99.18,6.16,12.33,42.7
2017,10,30,12,0.29,351.25,28.3,70.91,99.07,5.96,14.54,47.9
2017,10,30,13,0.21,230.48,28.55,69.31,98.98,5.92,18.89,51.1
2017,10,30,14,0.13,116.03,28.32,69.72,98.93,5.99,25.48,53.1
2017,10,30,15,0.09,50.85,27.59,73.18,98.94,5.84,25.14,54.1
2017,10,30,16,0.07,20.2,26.48,80.06,99.02,4.85,21.86,57.9
2017,10,30,17,0.11,2,25.04,88.8,99.12,3.5,21.91,61.2
2017,10,30,18,-999,0,24.22,92.93,99.21,3.4,24.83,56.4
2017,10,30,19,-999,0,23.84,94.72,99.28,3.61,29.92,48.1
2017,10,30,20,-999,0,23.56,95.83,99.31,3.72,36.3,44.6
2017,10,30,21,-999,0,23.35,96.35,99.31,3.49,40.43,43.5
2017,10,30,22,-999,0,23.2,96.53,99.28,3.3,36.18,40.8
2017,10,30,23,-999,0,23.05,96.57,99.22,3.3,28.38,35.4
2017,10,31,0,-999,0,22.92,96.37,99.14,3.51,25.28,29.2
2017,10,31,1,-999,0,22.76,96.44,99.06,3.49,25.96,23
2017,10,31,2,-999,0,22.62,96.49,99.03,3.37,24.93,18.5
2017,10,31,3,-999,0,22.52,96.27,99.01,3.45,20.09,16.7
2017,10,31,4,-999,0,22.4,96.31,99.04,3.33,15.09,16.2
2017,10,31,5,0.17,3.1,22.34,96.21,99.11,3.39,11.38,17.5
2017,10,31,6,0.2,54.8,22.66,95.28,99.19,3.75,9.09,17.7
2017,10,31,7,0.31,185.52,23.41,93.44,99.25,3.95,7.84,16.5
2017,10,31,8,0.36,315.1,24.53,89.69,99.3,4.77,6.48,22.2
2017,10,31,9,0.27,291.52,25.74,84.17,99.31,5.42,6.88,28.8
2017,10,31,10,0.39,471.9,26.72,78.81,99.25,5.5,7.19,32.7
2017,10,31,11,0.42,523.97,27.26,75.49,99.14,5.49,6.92,35.3
2017,10,31,12,0.49,594.8,27.38,74.54,99.04,5.41,6.99,37
2017,10,31,13,0.46,492.95,27.32,75.34,98.95,5.23,6.99,38.2
2017,10,31,14,0.39,335,27.03,77.9,98.9,4.92,7.92,36.7
2017,10,31,15,0.3,179.27,26.53,82.1,98.9,4.34,9.02,34.9
2017,10,31,16,0.17,45.6,25.79,88.2,98.94,3.14,9.79,37.2
2017,10,31,17,0.13,2.22,24.73,94.31,99.01,2.09,8.68,44.6
2017,10,31,18,-999,0,24.22,95.94,99.11,2.08,7.31,46.6
2017,10,31,19,-999,0,23.97,96.33,99.2,2.24,6.57,39.6
2017,10,31,20,-999,0,23.75,96.49,99.25,2.52,6.63,31.9
2017,10,31,21,-999,0,23.51,96.66,99.25,2.68,6.48,26.1
2017,10,31,22,-999,0,23.25,96.9,99.23,2.6,5.86,21.2
2017,10,31,23,-999,0,23,97.17,99.18,2.45,5.63,15.2
2017,11,1,0,-999,0,22.82,97.11,99.13,2.37,5.56,9
2017,11,1,1,-999,0,22.65,97.1,99.08,2.31,5.57,3.7
2017,11,1,2,-999,0,22.54,96.99,99.05,2.34,4.81,359.3
2017,11,1,3,-999,0,22.46,96.88,99.05,2.36,4.15,355.6
2017,11,1,4,-999,0,22.39,96.75,99.08,2.4,3.45,354.5
2017,11,1,5,0.18,3.35,22.33,96.71,99.15,2.46,2.49,355.3
2017,11,1,6,0.29,81.9,22.7,95.37,99.22,2.98,2.11,355.6
2017,11,1,7,0.4,237.25,23.57,92.42,99.28,3.51,2.31,358.5
2017,11,1,8,0.48,412.7,24.93,86.9,99.33,4.32,2.95,12
2017,11,1,9,0.45,478.08,26.41,79.83,99.33,4.96,2.02,24.5
2017,11,1,10,0.48,582.88,27.37,74.9,99.28,5.05,1.93,30.2
2017,11,1,11,0.5,626.78,28.09,71.87,99.19,5.03,2.36,33.2
2017,11,1,12,0.44,531.65,28.48,70.1,99.08,5.02,2.79,35.8
2017,11,1,13,0.48,512.92,28.36,70.7,99.01,4.96,3.71,38.8
2017,11,1,14,0.39,337.35,27.69,74.13,98.98,5.03,5.36,41
2017,11,1,15,0.3,177.68,26.78,79.3,98.99,4.99,7.08,40.9
2017,11,1,16,0.22,59.4,25.76,85.91,99.04,4.32,8.18,38.2
2017,11,1,17,0.16,2.6,24.72,92.09,99.08,3.42,8.92,34.4
2017,11,1,18,-999,0,24.23,94.22,99.16,3.42,9.97,31.4
2017,11,1,19,-999,0,23.92,95.19,99.25,3.39,11.58,29.7
2017,11,1,20,-999,0,23.64,95.91,99.32,3.36,12.99,26.5
2017,11,1,21,-999,0,23.38,96.33,99.31,3.26,12.71,21.8
2017,11,1,22,-999,0,23.18,96.24,99.25,3.51,11.56,17.8
2017,11,1,23,-999,0,23.03,95.92,99.17,3.81,10.75,14.6
2017,11,2,0,-999,0,22.84,96.05,99.08,3.76,11.26,10.4
2017,11,2,1,-999,0,22.73,95.71,99,3.92,11.98,10.6
2017,11,2,2,-999,0,22.6,95.69,98.96,3.7,10.31,10
2017,11,2,3,-999,0,22.52,95.83,98.97,3.48,8.89,10.1
2017,11,2,4,-999,0,22.57,95.42,99.03,3.61,8.47,13.5
2017,11,2,5,0.2,3.5,22.61,95.27,99.11,3.72,8.54,15.4
2017,11,2,6,0.26,72.72,23.03,94.28,99.19,4.26,8.27,15.9
2017,11,2,7,0.34,202.68,23.97,92.03,99.25,4.82,8.95,14.7
2017,11,2,8,0.43,368.02,25.18,86.91,99.3,5.26,10.4,17.4
2017,11,2,9,0.43,463.3,26.42,79.99,99.31,5.76,8.19,23.8
2017,11,2,10,0.38,451.2,27.37,75.42,99.24,5.87,7.15,31.3
2017,11,2,11,0.35,433,27.89,73.67,99.13,5.68,7.34,37.3
2017,11,2,12,0.31,376.42,28.18,73.04,99.01,5.43,7.54,43
2017,11,2,13,0.33,357.9,28.23,73.25,98.92,5.16,7.9,48.5
2017,11,2,14,0.38,327.1,27.69,76.47,98.87,4.87,8.91,53
2017,11,2,15,0.34,198.73,26.95,81.44,98.88,4.58,10.73,55.2
2017,11,2,16,0.24,65.1,25.97,88.28,98.93,3.67,11.23,57.3
2017,11,2,17,0.14,2.2,24.89,94.49,99,2.72,11.82,57.3
2017,11,2,18,-999,0,24.41,96.19,99.08,2.74,11.12,52.7
2017,11,2,19,-999,0,24.15,96.53,99.15,2.78,9.06,47.5
2017,11,2,20,-999,0,23.92,96.61,99.19,2.88,7.83,41.8
2017,11,2,21,-999,0,23.71,96.53,99.17,3.12,7.15,35.7
2017,11,2,22,-999,0,23.48,96.59,99.12,3.33,6.28,28.9
2017,11,2,23,-999,0,23.25,96.72,99.04,3.41,5.43,20.6
2017,11,3,0,-999,0,22.99,96.86,98.98,3.15,4.49,18.3
2017,11,3,1,-999,0,22.69,97.2,98.95,2.72,3.49,20.4
2017,11,3,2,-999,0,22.46,97.18,98.95,2.56,2.46,16.3
2017,11,3,3,-999,0,22.29,96.74,98.94,2.68,2.4,8.4
2017,11,3,4,-999,0,22.11,96.24,98.96,2.83,3.86,5.9
2017,11,3,5,0.2,3.5,21.92,95.94,99.01,2.93,6.34,7.2
2017,11,3,6,0.3,83.12,22.31,94.32,99.07,3.54,10.54,6.8
2017,11,3,7,0.39,230.6,23.35,91.33,99.13,4.26,13.96,7.3
2017,11,3,8,0.43,370.83,24.88,86.87,99.16,5.43,28.2,16.7
2017,11,3,9,0.48,510.6,26.24,82.35,99.14,5.98,30.04,25
2017,11,3,10,0.5,600,27.07,79.27,99.05,5.9,28.43,30.7
2017,11,3,11,0.6,750.62,27.59,77.32,98.94,5.63,23.36,36.5
2017,11,3,12,0.54,645.5,27.86,76.36,98.84,5.36,16.94,43
2017,11,3,13,0.46,485.88,27.7,77.64,98.76,5.11,13.13,48.7
2017,11,3,14,0.43,369.95,27.34,80.32,98.72,4.92,10.54,52.6
2017,11,3,15,0.35,206.77,26.82,84.29,98.75,4.54,10.64,55.9
2017,11,3,16,0.27,73.53,26.12,89.4,98.81,3.7,11.54,57.7
2017,11,3,17,0.14,2.2,25.15,94.28,98.88,2.83,10.84,56.3
2017,11,3,18,-999,0,24.64,95.42,98.97,2.81,9.1,54.1
2017,11,3,19,-999,0,24.32,96.02,99.05,2.62,8.09,50.9
2017,11,3,20,-999,0,24.07,96.55,99.11,2.47,7.43,48.8
2017,11,3,21,-999,0,23.82,96.95,99.11,2.59,6.8,46.9
2017,11,3,22,-999,0,23.59,97.19,99.07,2.68,6.93,47.6
2017,11,3,23,-999,0,23.32,97.31,99.01,2.7,9.08,48.2
2017,11,4,0,-999,0,23.1,97.34,98.94,2.79,11.04,49.1
2017,11,4,1,-999,0,22.89,97.47,98.88,2.74,12.89,49.4
2017,11,4,2,-999,0,22.68,97.56,98.86,2.37,12.83,46.5
2017,11,4,3,-999,0,22.46,97.85,98.87,2.2,10.48,39.1
2017,11,4,4,-999,0,22.32,97.79,98.89,2.23,8.94,30.1
2017,11,4,5,0.16,2.75,22.24,97.7,98.96,2.45,7.82,20.3
2017,11,4,6,0.16,45.05,22.76,96.08,99.04,3.35,6.5,11.2
2017,11,4,7,0.21,122.8,23.8,92.89,99.11,4.07,5.04,7.5
2017,11,4,8,0.29,253.18,25.19,86.59,99.16,4.58,5.76,14
2017,11,4,9,0.29,309.33,26.43,79.74,99.16,4.72,8.44,23.2
2017,11,4,10,0.26,314.75,26.94,76.73,99.12,4.81,12.99,31.6
2017,11,4,11,0.33,410.75,26.97,76.49,99.04,4.99,17.78,39
2017,11,4,12,0.27,316.92,26.82,77.28,98.96,5.24,22.54,44.5
2017,11,4,13,0.3,315.12,26.62,78.67,98.88,5.45,25.5,47.1
2017,11,4,14,0.26,222.35,26.28,81.13,98.83,5.61,27.14,48.8
2017,11,4,15,0.24,139.73,25.78,84.79,98.83,5.4,28.25,50.3
2017,11,4,16,0.12,33.28,25.12,89.44,98.89,4.53,29.67,51.8
2017,11,4,17,0.11,1.58,24.25,93.68,98.97,3.59,27.49,53.6
2017,11,4,18,-999,0,23.78,95.44,99.06,3.29,23,53
2017,11,4,19,-999,0,23.53,96.4,99.16,2.95,17.27,49.1
2017,11,4,20,-999,0,23.31,97.11,99.25,2.63,15.21,43.2
2017,11,4,21,-999,0,23.15,97.41,99.26,2.5,14.62,36.4
2017,11,4,22,-999,0,23.05,97.43,99.24,2.64,14.05,31
2017,11,4,23,-999,0,23.01,97.28,99.19,2.81,12.04,28
2017,11,5,0,-999,0,22.82,97.54,99.11,2.74,10.8,21.9
2017,11,5,1,-999,0,22.67,97.63,99.04,2.74,10.76,17.8
2017,11,5,2,-999,0,22.52,97.57,99,2.75,8.61,16.1
2017,11,5,3,-999,0,22.44,97.4,98.98,2.84,6.18,16.3
2017,11,5,4,-999,0,22.33,97.28,99.03,2.85,4.07,14.8
2017,11,5,5,0.2,3.17,22.24,97.19,99.09,3.02,2.83,14.6
2017,11,5,6,0.33,90.3,22.81,95.75,99.17,3.71,2.28,12.6
2017,11,5,7,0.37,217.8,24.19,91.97,99.22,4.52,2.32,16.6
2017,11,5,8,0.44,378.4,26.09,83.31,99.24,5.54,2.17,31
2017,11,5,9,0.5,527.83,27.67,75.87,99.22,6.06,4.02,43.5
2017,11,5,10,0.51,603.78,28.54,72.91,99.16,6.12,5.15,52.4
2017,11,5,11,0.55,676.1,28.93,71.37,99.06,6.13,6.32,60.6
2017,11,5,12,0.55,658.42,28.99,71.36,98.96,6.14,7.96,67.8
2017,11,5,13,0.47,496.08,28.75,72.11,98.88,6.17,8.66,73.4
2017,11,5,14,0.32,270.77,28.25,74,98.85,6.08,9.38,76.6
2017,11,5,15,0.14,83.07,27.5,78.13,98.87,5.56,10.15,78
2017,11,5,16,0.14,38.15,26.49,85.34,98.93,4.32,10.89,77.3
2017,11,5,17,0.17,2.55,25.27,92.92,99.02,2.84,11.26,73.9
2017,11,5,18,-999,0,24.65,95.66,99.11,2.57,12.47,68.8
2017,11,5,19,-999,0,24.38,96.64,99.2,2.5,13.78,63.1
2017,11,5,20,-999,0,24.16,97.15,99.25,2.51,15.89,55.9
2017,11,5,21,-999,0,24.05,97.22,99.25,2.76,16.78,51.5
