-BEGIN HEADER-
NASA/POWER Source Native Resolution Hourly Data 
Dates (month/day/year): 01/01/2020 through 12/31/2024 in LST
Location: Latitude  34.15   Longitude 77.58 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 4532.61 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
ALLSKY_SFC_SW_DWN      CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (Wh/m^2) 
ALLSKY_SFC_SW_DNI      CERES SYN1deg All Sky Surface Shortwave Downward Direct Normal Irradiance (Wh/m^2) 
ALLSKY_SFC_SW_DIFF     CERES SYN1deg All Sky Surface Shortwave Diffuse Irradiance (Wh/m^2) 
T2M                    MERRA-2 Temperature at 2 Meters (C) 
RH2M                   MERRA-2 Relative Humidity at 2 Meters (%) 
WS10M                  MERRA-2 Wind Speed at 10 Meters (m/s) 
-END HEADER-
YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DNI,ALLSKY_SFC_SW_DIFF,T2M,RH2M,WS10M
2024,2,13,3,0.0,0.0,0.0,-17.41,86.68,1.23
2024,2,13,4,0.0,0.0,0.0,-17.6,88.97,1.18
2024,2,13,5,0.0,0.0,0.0,-18.07,91.52,1.28
2024,2,13,6,0.0,0.0,0.0,-18.76,93.71,1.41
2024,2,13,7,144.82,430.02,69.94,-18.88,94.05,1.49
2024,2,13,8,363.55,794.7,99.43,-16.92,92.48,1.77
2024,2,13,9,522.1,586.39,242.63,-13.42,83.17,1.94
2024,2,13,10,667.9,760.69,242.99,-11.36,75.16,2.56
2024,2,13,11,664.25,667.19,291.95,-10.5,74.1,2.86
2024,2,13,12,664.53,420.92,348.02,-10.09,73.57,3.19
2024,2,13,13,549.8,132.89,423.64,-9.97,72.03,3.34
2024,2,13,14,405.08,17.82,343.21,-9.96,69.43,3.24
2024,2,13,15,288.83,186.95,216.9,-10.23,67.43,2.89
2024,2,13,16,142.43,380.87,67.7,-11.1,76.07,1.71
2024,2,13,17,10.2,67.91,10.91,-12.47,70.33,1.04
2024,2,13,18,0.0,0.0,0.0,-13.61,71.07,0.83
2024,2,13,19,0.0,0.0,0.0,-14.77,75.76,0.83
2024,2,13,20,0.0,0.0,0.0,-15.84,81.24,1.05
2024,2,13,21,0.0,0.0,0.0,-16.84,87.17,1.25
2024,2,13,22,0.0,0.0,0.0,-17.77,93.68,1.37
2024,2,13,23,0.0,0.0,0.0,-18.7,99.07,1.48
2024,2,14,0,0.0,0.0,0.0,-19.99,100.0,1.63
2024,2,14,1,0.0,0.0,0.0,-21.69,100.0,1.82
2024,2,14,2,0.0,0.0,0.0,-23.46,100.0,1.94
2024,2,14,3,0.0,0.0,0.0,-25.31,100.0,2.14
2024,2,14,4,0.0,0.0,0.0,-27.07,100.0,2.33
2024,2,14,5,0.0,0.0,0.0,-28.17,100.0,2.39
2024,2,14,6,0.0,0.0,0.0,-28.61,100.0,2.33
2024,2,14,7,164.3,684.09,41.05,-27.83,93.38,2.18
2024,2,14,8,386.83,933.84,64.54,-24.44,84.77,2.54
2024,2,14,9,576.62,989.04,96.43,-20.82,89.19,2.39
2024,2,14,10,698.42,917.02,201.38,-16.65,91.31,1.86
2024,2,14,11,783.88,1052.28,135.42,-11.49,66.82,1.12
2024,2,14,12,741.85,698.11,310.63,-9.59,58.8,0.34
2024,2,14,13,695.7,768.25,248.1,-8.75,56.83,1.34
2024,2,14,14,555.92,664.24,238.22,-8.58,54.7,2.21
2024,2,14,15,376.27,727.07,146.02,-9.03,54.91,2.57
2024,2,14,16,182.8,733.83,42.87,-10.99,70.51,1.69
2024,2,14,17,11.4,69.96,9.84,-13.36,59.91,1.47
2024,2,14,18,0.0,0.0,0.0,-15.12,64.11,0.96
2024,2,14,19,0.0,0.0,0.0,-16.31,70.99,0.4
2024,2,14,20,0.0,0.0,0.0,-17.61,79.49,0.49
2024,2,14,21,0.0,0.0,0.0,-19.35,90.34,1.14
2024,2,14,22,0.0,0.0,0.0,-20.48,98.78,1.48
2024,2,14,23,0.0,0.0,0.0,-21.56,100.0,1.61
2024,2,15,0,0.0,0.0,0.0,-22.6,100.0,1.75
2024,2,15,1,0.0,0.0,0.0,-23.76,100.0,2.01
2024,2,15,2,0.0,0.0,0.0,-24.94,100.0,2.17
2024,2,15,3,0.0,0.0,0.0,-26.07,100.0,2.29
2024,2,15,4,0.0,0.0,0.0,-27.27,100.0,2.46
2024,2,15,5,0.0,0.0,0.0,-28.58,100.0,2.67
2024,2,15,6,6.75,87.22,4.85,-29.7,100.0,2.79
2024,2,15,7,172.93,742.63,28.45,-29.19,100.0,2.77
2024,2,15,8,403.02,1002.96,48.44,-24.95,84.97,3.06
2024,2,15,9,559.95,691.35,228.61,-20.43,84.2,2.92
2024,2,15,10,725.38,1057.88,120.88,-15.68,85.46,2.23
2024,2,15,11,803.2,1095.44,116.37,-11.67,76.52,1.66
2024,2,15,12,784.1,798.15,277.7,-8.58,61.28,1.02
2024,2,15,13,709.35,740.46,250.99,-6.06,46.6,1.0
2024,2,15,14,549.85,517.33,310.86,-5.35,42.6,1.11
2024,2,15,15,361.9,499.53,168.39,-5.65,42.21,1.11
2024,2,15,16,198.3,805.87,32.05,-7.31,55.01,0.98
2024,2,15,17,14.88,141.59,8.63,-9.81,44.63,1.13
2024,2,15,18,0.0,0.0,0.0,-12.05,48.45,0.91
2024,2,15,19,0.0,0.0,0.0,-13.69,54.22,0.48
2024,2,15,20,0.0,0.0,0.0,-15.15,60.86,0.28
2024,2,15,21,0.0,0.0,0.0,-16.36,66.8,0.76
2024,2,15,22,0.0,0.0,0.0,-17.69,74.19,1.3
2024,2,15,23,0.0,0.0,0.0,-18.87,81.3,1.71
2024,2,16,0,0.0,0.0,0.0,-20.03,88.06,1.96
2024,2,16,1,0.0,0.0,0.0,-21.12,94.72,2.11
2024,2,16,2,0.0,0.0,0.0,-21.91,98.95,2.05
2024,2,16,3,0.0,0.0,0.0,-22.69,100.0,2.08
2024,2,16,4,0.0,0.0,0.0,-23.3,100.0,2.11
2024,2,16,5,0.0,0.0,0.0,-23.86,100.0,2.16
2024,2,16,6,7.65,92.33,5.41,-24.37,100.0,2.27
2024,2,16,7,166.85,752.07,35.78,-23.67,99.49,2.32
2024,2,16,8,393.85,956.89,69.32,-20.43,86.88,2.24
2024,2,16,9,593.33,1036.24,80.63,-15.13,75.27,2.57
2024,2,16,10,702.97,875.86,216.31,-11.42,71.82,1.87
2024,2,16,11,753.67,735.47,304.44,-8.56,63.66,2.04
2024,2,16,12,752.15,721.33,360.15,-6.62,55.32,3.36
2024,2,16,13,660.15,453.19,401.44,-5.94,53.14,3.78
2024,2,16,14,432.48,117.14,332.02,-5.83,51.86,3.65
2024,2,16,15,325.65,357.97,219.39,-6.24,54.23,2.95
2024,2,16,16,187.95,730.28,43.58,-8.08,66.97,1.62
2024,2,16,17,9.65,23.35,12.53,-10.48,53.31,1.7
2024,2,16,18,0.0,0.0,0.0,-12.32,55.33,1.74
2024,2,16,19,0.0,0.0,0.0,-14.01,61.43,1.89
2024,2,16,20,0.0,0.0,0.0,-15.56,68.48,2.05
2024,2,16,21,0.0,0.0,0.0,-16.83,74.39,2.1
2024,2,16,22,0.0,0.0,0.0,-17.86,78.97,2.08
2024,2,16,23,0.0,0.0,0.0,-18.74,81.76,2.08
2024,2,17,0,0.0,0.0,0.0,-19.36,81.55,2.06
2024,2,17,1,0.0,0.0,0.0,-19.7,80.64,2.05
2024,2,17,2,0.0,0.0,0.0,-19.62,77.32,1.86
2024,2,17,3,0.0,0.0,0.0,-19.52,75.66,1.81
2024,2,17,4,0.0,0.0,0.0,-19.43,74.11,1.87
2024,2,17,5,0.0,0.0,0.0,-19.23,74.37,2.01
2024,2,17,6,4.2,0.0,5.08,-18.7,76.32,2.08
2024,2,17,7,65.95,0.0,66.28,-17.7,81.12,2.04
2024,2,17,8,148.2,0.0,139.72,-14.96,84.89,2.27
2024,2,17,9,180.73,0.51,157.75,-11.48,82.4,2.96
2024,2,17,10,247.6,0.0,185.22,-8.97,81.99,3.95
2024,2,17,11,315.75,112.76,247.76,-7.39,80.75,4.95
2024,2,17,12,306.38,259.09,218.78,-6.44,78.73,5.77
2024,2,17,13,254.43,247.76,181.51,-6.12,77.03,6.2
2024,2,17,14,125.68,0.0,109.09,-5.98,75.56,5.83
2024,2,17,15,159.62,4.81,150.84,-6.14,74.8,4.99
2024,2,17,16,95.1,56.83,88.44,-7.58,83.01,3.22
2024,2,17,17,8.6,5.97,9.7,-11.11,86.51,3.13
2024,2,17,18,0.0,0.0,0.0,-12.82,86.66,2.99
2024,2,17,19,0.0,0.0,0.0,-13.71,90.99,2.77
2024,2,17,20,0.0,0.0,0.0,-15.33,99.8,2.98
2024,2,17,21,0.0,0.0,0.0,-16.86,100.0,3.22
2024,2,17,22,0.0,0.0,0.0,-18.23,100.0,3.46
2024,2,17,23,0.0,0.0,0.0,-19.05,100.0,3.72
2024,2,18,0,0.0,0.0,0.0,-19.06,100.0,3.68
2024,2,18,1,0.0,0.0,0.0,-18.9,100.0,3.49
2024,2,18,2,0.0,0.0,0.0,-19.13,100.0,3.53
2024,2,18,3,0.0,0.0,0.0,-18.96,100.0,3.43
2024,2,18,4,0.0,0.0,0.0,-18.56,100.0,3.28
2024,2,18,5,0.0,0.0,0.0,-17.83,100.0,3.3
2024,2,18,6,4.5,0.0,5.45,-16.49,97.81,3.21
2024,2,18,7,68.53,0.0,68.87,-14.32,93.25,3.04
2024,2,18,8,178.35,0.0,152.6,-10.72,87.57,3.74
2024,2,18,9,237.02,0.0,197.0,-8.07,82.57,5.07
2024,2,18,10,272.15,3.92,231.52,-5.91,78.64,6.22
2024,2,18,11,177.2,32.19,137.37,-4.96,76.1,7.55
2024,2,18,12,154.15,0.0,129.8,-4.82,74.85,8.15
2024,2,18,13,131.7,0.0,111.02,-4.91,73.99,8.98
2024,2,18,14,96.9,0.0,84.26,-5.84,74.92,8.73
2024,2,18,15,127.7,0.0,121.02,-6.71,77.29,7.2
2024,2,18,16,47.47,0.0,50.49,-7.7,83.4,4.75
2024,2,18,17,6.65,0.0,7.55,-9.48,89.4,2.94
2024,2,18,18,0.0,0.0,0.0,-10.85,88.71,3.22
2024,2,18,19,0.0,0.0,0.0,-11.75,89.08,3.46
2024,2,18,20,0.0,0.0,0.0,-12.43,88.96,4.3
2024,2,18,21,0.0,0.0,0.0,-13.05,88.92,4.22
2024,2,18,22,0.0,0.0,0.0,-13.33,88.75,3.94
2024,2,18,23,0.0,0.0,0.0,-13.14,90.5,4.08
2024,2,19,0,0.0,0.0,0.0,-12.74,89.97,3.98
2024,2,19,1,0.0,0.0,0.0,-12.86,90.4,3.5
2024,2,19,2,0.0,0.0,0.0,-13.48,90.17,3.46
2024,2,19,3,0.0,0.0,0.0,-14.37,88.74,3.79
2024,2,19,4,0.0,0.0,0.0,-14.72,86.69,3.43
2024,2,19,5,0.0,0.0,0.0,-14.7,89.29,3.4
2024,2,19,6,4.78,0.0,5.78,-14.14,89.99,3.43
2024,2,19,7,70.4,0.0,74.98,-13.04,87.41,4.22
2024,2,19,8,100.32,0.0,95.53,-11.47,88.56,4.64
2024,2,19,9,93.35,0.0,80.92,-10.1,82.0,6.84
2024,2,19,10,113.45,0.0,96.75,-8.81,76.95,8.69
2024,2,19,11,183.88,0.0,137.53,-7.76,77.04,9.58
2024,2,19,12,205.35,0.0,153.59,-6.94,77.75,10.31
2024,2,19,13,79.45,13.32,65.15,-6.47,76.55,11.91
2024,2,19,14,97.1,0.0,82.34,-6.64,76.29,12.2
2024,2,19,15,36.17,0.0,34.28,-7.35,78.32,10.68
2024,2,19,16,43.83,0.0,46.84,-8.2,80.77,8.98
2024,2,19,17,8.98,0.0,11.16,-9.17,81.13,8.48
2024,2,19,18,0.0,0.0,0.0,-9.96,82.86,7.56
2024,2,19,19,0.0,0.0,0.0,-10.71,86.0,5.84
2024,2,19,20,0.0,0.0,0.0,-11.38,85.31,5.4
2024,2,19,21,0.0,0.0,0.0,-12.03,86.07,4.51
2024,2,19,22,0.0,0.0,0.0,-11.92,87.17,5.27
2024,2,19,23,0.0,0.0,0.0,-10.67,85.48,7.4
2024,2,20,0,0.0,0.0,0.0,-9.89,80.19,8.87
2024,2,20,1,0.0,0.0,0.0,-10.41,71.26,11.29
2024,2,20,2,0.0,0.0,0.0,-13.17,76.84,7.26
2024,2,20,3,0.0,0.0,0.0,-16.27,81.6,5.07
2024,2,20,4,0.0,0.0,0.0,-18.8,82.91,4.24
2024,2,20,5,0.0,0.0,0.0,-19.68,79.82,3.18
2024,2,20,6,6.47,18.53,9.05,-19.95,80.19,2.76
2024,2,20,7,107.2,82.46,98.09,-18.7,79.13,2.44
2024,2,20,8,321.42,361.5,194.83,-15.26,75.68,3.43
2024,2,20,9,213.62,77.81,159.74,-12.57,69.44,6.54
2024,2,20,10,239.23,11.88,200.91,-11.34,68.92,8.37
2024,2,20,11,207.05,27.22,170.41,-10.8,70.17,9.02
2024,2,20,12,215.57,0.0,179.28,-10.69,72.04,9.66
2024,2,20,13,168.88,0.0,132.94,-10.96,72.99,9.75
2024,2,20,14,137.9,0.0,116.37,-11.22,73.52,8.97
2024,2,20,15,267.1,19.61,236.92,-11.68,74.16,7.66
2024,2,20,16,72.22,0.0,69.66,-12.53,78.77,5.29
2024,2,20,17,7.9,0.0,8.49,-14.48,86.73,3.12
2024,2,20,18,0.0,0.0,0.0,-16.35,85.52,2.85
2024,2,20,19,0.0,0.0,0.0,-16.95,84.5,2.37
2024,2,20,20,0.0,0.0,0.0,-17.31,86.05,2.12
2024,2,20,21,0.0,0.0,0.0,-17.52,89.18,1.86
2024,2,20,22,0.0,0.0,0.0,-18.31,93.02,2.06
2024,2,20,23,0.0,0.0,0.0,-19.02,95.42,2.35
2024,2,21,0,0.0,0.0,0.0,-19.69,94.76,2.76
2024,2,21,1,0.0,0.0,0.0,-20.1,92.19,2.81
2024,2,21,2,0.0,0.0,0.0,-20.15,90.76,2.6
2024,2,21,3,0.0,0.0,0.0,-20.04,89.79,2.33
2024,2,21,4,0.0,0.0,0.0,-20.15,90.74,2.12
2024,2,21,5,0.0,0.0,0.0,-20.45,92.48,2.05
2024,2,21,6,7.65,34.08,10.12,-20.72,93.03,2.0
2024,2,21,7,123.07,225.06,86.77,-20.21,91.35,1.9
2024,2,21,8,316.55,264.91,225.11,-17.38,84.49,2.36
2024,2,21,9,512.03,549.68,258.39,-15.38,70.69,3.79
2024,2,21,10,568.88,216.36,361.48,-14.77,69.56,4.21
2024,2,21,11,660.83,618.67,344.65,-14.23,67.74,4.64
2024,2,21,12,430.55,153.61,276.68,-13.87,66.0,4.95
2024,2,21,13,276.25,13.47,208.02,-13.87,65.45,4.81
2024,2,21,14,293.85,1.06,255.01,-14.11,64.83,4.03
2024,2,21,15,203.75,64.21,173.16,-14.48,64.93,2.82
2024,2,21,16,108.28,126.0,84.76,-15.05,71.22,1.4
2024,2,21,17,12.98,41.61,14.97,-16.05,73.83,0.13
2024,2,21,18,0.0,0.0,0.0,-17.14,78.37,0.46
2024,2,21,19,0.0,0.0,0.0,-17.93,83.71,0.6
2024,2,21,20,0.0,0.0,0.0,-18.53,88.62,0.81
2024,2,21,21,0.0,0.0,0.0,-19.11,92.01,1.18
2024,2,21,22,0.0,0.0,0.0,-19.78,95.46,1.59
2024,2,21,23,0.0,0.0,0.0,-20.53,96.93,1.97
2024,2,22,0,0.0,0.0,0.0,-21.23,98.66,2.26
2024,2,22,1,0.0,0.0,0.0,-21.78,99.8,2.36
2024,2,22,2,0.0,0.0,0.0,-22.38,100.0,2.3
2024,2,22,3,0.0,0.0,0.0,-23.31,100.0,2.24
2024,2,22,4,0.0,0.0,0.0,-24.46,100.0,2.32
2024,2,22,5,0.0,0.0,0.0,-25.68,100.0,2.39
2024,2,22,6,11.7,90.56,9.95,-27.05,100.0,2.48
2024,2,22,7,149.23,427.27,76.52,-27.28,100.0,2.5
2024,2,22,8,340.92,529.12,172.66,-23.88,98.22,2.93
2024,2,22,9,346.48,288.73,191.36,-20.11,82.53,3.15
2024,2,22,10,555.9,745.43,155.13,-17.46,74.02,3.51
2024,2,22,11,645.62,707.26,220.85,-16.26,73.06,3.8
2024,2,22,12,567.9,517.04,239.43,-15.58,71.5,4.14
2024,2,22,13,473.95,182.47,284.43,-15.27,68.87,4.48
2024,2,22,14,318.88,94.62,246.07,-15.4,65.64,4.44
2024,2,22,15,256.75,185.07,186.54,-15.9,62.7,3.97
2024,2,22,16,111.1,295.41,53.51,-16.72,69.01,2.71
2024,2,22,17,15.6,90.24,12.83,-18.79,69.55,1.76
2024,2,22,18,0.0,0.0,0.0,-19.78,57.18,1.53
2024,2,22,19,0.0,0.0,0.0,-20.49,56.55,1.39
2024,2,22,20,0.0,0.0,0.0,-21.45,57.95,1.45
2024,2,22,21,0.0,0.0,0.0,-22.7,61.99,1.55
2024,2,22,22,0.0,0.0,0.0,-24.31,69.93,1.71
2024,2,22,23,0.0,0.0,0.0,-26.0,79.56,1.9
2024,2,23,0,0.0,0.0,0.0,-27.64,92.02,2.11
2024,2,23,1,0.0,0.0,0.0,-29.15,100.0,2.28
2024,2,23,2,0.0,0.0,0.0,-30.37,100.0,2.35
2024,2,23,3,0.0,0.0,0.0,-31.61,100.0,2.45
2024,2,23,4,0.0,0.0,0.0,-32.98,100.0,2.6
2024,2,23,5,0.0,0.0,0.0,-34.03,100.0,2.66
2024,2,23,6,17.7,144.6,7.53,-34.75,100.0,2.69
2024,2,23,7,216.93,815.04,27.52,-33.72,100.0,2.63
2024,2,23,8,450.33,1036.73,39.42,-29.12,91.68,2.64
2024,2,23,9,645.95,1085.99,56.65,-24.23,92.66,2.74
2024,2,23,10,652.1,672.62,203.37,-18.96,78.34,2.13
2024,2,23,11,828.5,1072.45,105.38,-15.01,60.24,1.35
2024,2,23,12,688.85,556.67,320.92,-13.37,57.09,1.74
2024,2,23,13,545.8,322.51,329.61,-12.67,55.79,2.48
2024,2,23,14,536.28,314.6,370.96,-12.6,54.07,3.06
2024,2,23,15,331.17,294.72,229.36,-13.07,53.59,3.19
2024,2,23,16,148.43,283.2,108.3,-14.61,68.18,2.17
2024,2,23,17,14.35,32.22,17.98,-17.06,61.17,1.7
2024,2,23,18,0.0,0.0,0.0,-18.38,56.21,1.36
2024,2,23,19,0.0,0.0,0.0,-19.27,58.69,1.0
2024,2,23,20,0.0,0.0,0.0,-19.91,62.4,0.77
2024,2,23,21,0.0,0.0,0.0,-20.45,65.72,0.81
2024,2,23,22,0.0,0.0,0.0,-21.18,71.52,1.02
2024,2,23,23,0.0,0.0,0.0,-21.85,78.45,1.24
2024,2,24,0,0.0,0.0,0.0,-22.52,83.71,1.47
2024,2,24,1,0.0,0.0,0.0,-23.25,89.88,1.64
2024,2,24,2,0.0,0.0,0.0,-23.97,93.8,1.72
2024,2,24,3,0.0,0.0,0.0,-24.73,96.83,1.76
2024,2,24,4,0.0,0.0,0.0,-25.6,100.0,1.81
2024,2,24,5,0.0,0.0,0.0,-26.47,100.0,1.92
2024,2,24,6,16.2,117.97,11.47,-27.17,100.0,2.04
2024,2,24,7,194.27,664.12,59.62,-26.58,99.62,2.08
2024,2,24,8,433.4,933.85,87.6,-22.78,90.63,2.43
2024,2,24,9,434.45,222.38,303.4,-18.38,75.46,2.5
2024,2,24,10,725.62,604.44,386.05,-16.49,72.83,2.89
2024,2,24,11,775.8,894.27,204.97,-15.59,74.06,3.09
2024,2,24,12,630.83,326.94,318.9,-15.15,73.31,3.27
2024,2,24,13,539.8,435.72,277.49,-15.07,71.59,3.4
2024,2,24,14,470.1,245.03,318.37,-15.16,69.89,3.34
2024,2,24,15,297.98,201.49,218.57,-15.47,68.42,3.06
2024,2,24,16,112.05,171.61,85.35,-16.08,75.54,2.09
2024,2,24,17,12.43,0.0,13.35,-17.21,77.82,1.08
2024,2,24,18,0.0,0.0,0.0,-17.95,75.38,0.76
2024,2,24,19,0.0,0.0,0.0,-18.57,79.19,0.5
2024,2,24,20,0.0,0.0,0.0,-19.01,83.42,0.25
2024,2,24,21,0.0,0.0,0.0,-19.65,88.69,0.22
2024,2,24,22,0.0,0.0,0.0,-20.4,94.36,0.64
2024,2,24,23,0.0,0.0,0.0,-21.08,97.76,1.12
2024,2,25,0,0.0,0.0,0.0,-21.84,99.87,1.53
2024,2,25,1,0.0,0.0,0.0,-22.66,100.0,1.89
2024,2,25,2,0.0,0.0,0.0,-23.37,100.0,2.08
2024,2,25,3,0.0,0.0,0.0,-24.32,100.0,2.21
2024,2,25,4,0.0,0.0,0.0,-25.74,100.0,2.36
2024,2,25,5,0.0,0.0,0.0,-27.21,100.0,2.49
2024,2,25,6,10.88,32.46,13.58,-28.26,100.0,2.56
2024,2,25,7,127.75,145.21,106.65,-27.53,100.0,2.51
2024,2,25,8,315.27,276.04,218.32,-23.28,91.87,2.93
2024,2,25,9,449.92,252.24,269.02,-18.27,75.8,3.31
2024,2,25,10,518.05,641.57,214.17,-16.0,70.56,3.82
2024,2,25,11,605.28,550.97,316.17,-15.2,71.24,3.82
2024,2,25,12,605.05,271.31,366.04,-14.69,71.2,3.73
2024,2,25,13,478.77,190.17,363.19,-14.36,69.55,3.63
2024,2,25,14,339.5,31.34,294.22,-14.13,67.05,3.45
2024,2,25,15,301.85,195.29,217.51,-14.08,63.65,3.03
2024,2,25,16,149.82,389.77,65.56,-14.62,70.17,1.94
2024,2,25,17,23.2,178.94,15.57,-15.94,63.34,1.08
2024,2,25,18,0.0,0.0,0.0,-17.04,59.35,1.19
2024,2,25,19,0.0,0.0,0.0,-18.32,61.64,1.46
2024,2,25,20,0.0,0.0,0.0,-19.83,67.67,1.59
2024,2,25,21,0.0,0.0,0.0,-21.41,74.69,1.7
2024,2,25,22,0.0,0.0,0.0,-22.75,82.78,1.85
2024,2,25,23,0.0,0.0,0.0,-23.9,88.77,2.01
2024,2,26,0,0.0,0.0,0.0,-24.86,94.76,2.07
2024,2,26,1,0.0,0.0,0.0,-25.11,97.23,1.71
2024,2,26,2,0.0,0.0,0.0,-26.49,100.0,2.37
2024,2,26,3,0.0,0.0,0.0,-27.91,100.0,2.67
2024,2,26,4,0.0,0.0,0.0,-29.35,100.0,2.85
2024,2,26,5,0.0,0.0,0.0,-30.5,100.0,2.97
2024,2,26,6,14.88,144.31,10.24,-31.6,100.0,3.17
2024,2,26,7,157.15,432.27,79.09,-30.4,97.64,3.15
2024,2,26,8,344.8,350.76,212.38,-26.03,88.7,3.46
2024,2,26,9,339.25,42.21,282.44,-21.21,94.82,3.57
2024,2,26,10,427.7,101.94,311.21,-15.77,85.69,2.86
2024,2,26,11,591.67,506.9,281.86,-11.27,73.7,3.94
2024,2,26,12,500.6,223.15,317.43,-9.63,74.04,4.98
2024,2,26,13,433.98,52.87,297.97,-8.78,75.38,5.82
2024,2,26,14,563.5,276.33,365.46,-8.68,75.4,6.58
2024,2,26,15,220.85,0.13,197.04,-9.14,73.23,5.64
2024,2,26,16,113.22,45.78,107.22,-10.64,80.97,3.59
2024,2,26,17,12.88,0.0,13.47,-14.08,78.89,2.96
2024,2,26,18,0.0,0.0,0.0,-15.77,77.08,2.91
2024,2,26,19,0.0,0.0,0.0,-16.3,80.37,2.88
2024,2,26,20,0.0,0.0,0.0,-16.88,83.53,3.09
2024,2,26,21,0.0,0.0,0.0,-16.64,84.31,2.81
2024,2,26,22,0.0,0.0,0.0,-16.25,85.11,2.45
2024,2,26,23,0.0,0.0,0.0,-16.0,87.48,2.08
2024,2,27,0,0.0,0.0,0.0,-16.26,91.54,2.05
2024,2,27,1,0.0,0.0,0.0,-16.56,94.15,2.04
2024,2,27,2,0.0,0.0,0.0,-16.83,95.21,2.07
2024,2,27,3,0.0,0.0,0.0,-17.26,95.62,2.07
2024,2,27,4,0.0,0.0,0.0,-17.91,97.97,2.01
2024,2,27,5,0.0,0.0,0.0,-18.72,100.0,1.97
2024,2,27,6,14.05,102.38,13.28,-19.65,100.0,1.96
2024,2,27,7,124.78,177.86,93.96,-19.39,100.0,1.98
2024,2,27,8,329.35,289.2,229.53,-16.29,95.15,2.07
2024,2,27,9,414.1,241.04,245.2,-12.05,84.83,2.31
2024,2,27,10,625.88,801.97,233.09,-9.41,76.9,3.23
2024,2,27,11,547.22,257.03,335.48,-8.54,73.09,3.69
2024,2,27,12,680.08,551.77,368.46,-8.12,71.0,3.7
2024,2,27,13,555.22,151.49,368.0,-8.09,70.16,3.6
2024,2,27,14,304.38,70.28,219.86,-8.3,69.58,3.41
2024,2,27,15,294.98,133.32,215.45,-8.63,69.73,3.2
2024,2,27,16,128.68,223.09,81.1,-9.42,80.57,2.0
2024,2,27,17,19.85,73.49,18.86,-10.95,78.68,1.37
2024,2,27,18,0.0,0.0,0.0,-12.27,76.31,1.42
2024,2,27,19,0.0,0.0,0.0,-13.73,80.62,1.52
2024,2,27,20,0.0,0.0,0.0,-15.3,89.08,1.56
2024,2,27,21,0.0,0.0,0.0,-16.76,98.69,1.57
2024,2,27,22,0.0,0.0,0.0,-18.11,100.0,1.57
2024,2,27,23,0.0,0.0,0.0,-19.36,100.0,1.63
2024,2,28,0,0.0,0.0,0.0,-20.41,100.0,1.77
2024,2,28,1,0.0,0.0,0.0,-21.2,100.0,1.94
2024,2,28,2,0.0,0.0,0.0,-21.54,100.0,2.03
2024,2,28,3,0.0,0.0,0.0,-21.63,100.0,2.05
2024,2,28,4,0.0,0.0,0.0,-21.95,100.0,2.09
2024,2,28,5,0.0,0.0,0.0,-22.58,100.0,2.15
2024,2,28,6,15.62,126.22,13.62,-23.21,100.0,2.2
2024,2,28,7,208.23,623.14,74.0,-22.39,100.0,2.22
2024,2,28,8,449.33,890.13,89.22,-18.24,93.75,2.55
2024,2,28,9,627.83,866.22,143.69,-13.7,85.13,2.47
2024,2,28,10,667.28,440.07,386.95,-9.86,68.06,2.38
2024,2,28,11,526.67,662.45,344.58,-8.38,64.98,2.53
2024,2,28,12,518.12,187.53,383.15,-7.6,63.53,2.8
2024,2,28,13,429.08,43.87,295.14,-7.23,62.29,3.09
2024,2,28,14,377.65,7.23,325.63,-7.16,60.19,3.47
2024,2,28,15,337.17,211.85,255.88,-7.53,58.68,3.33
2024,2,28,16,153.07,248.89,99.57,-8.88,74.47,2.02
2024,2,28,17,17.73,63.82,20.57,-11.26,61.89,2.03
2024,2,28,18,0.0,0.0,0.0,-12.81,56.89,1.96
2024,2,28,19,0.0,0.0,0.0,-14.1,59.87,1.89
2024,2,28,20,0.0,0.0,0.0,-15.48,65.66,1.86
2024,2,28,21,0.0,0.0,0.0,-17.02,74.45,1.92
2024,2,28,22,0.0,0.0,0.0,-18.52,84.2,1.99
2024,2,28,23,0.0,0.0,0.0,-20.02,94.44,2.07
2024,2,29,0,0.0,0.0,0.0,-21.69,100.0,2.27
2024,2,29,1,0.0,0.0,0.0,-23.25,100.0,2.42
2024,2,29,2,0.0,0.0,0.0,-24.52,100.0,2.45
2024,2,29,3,0.0,0.0,0.0,-25.64,100.0,2.47
2024,2,29,4,0.0,0.0,0.0,-26.57,100.0,2.52
2024,2,29,5,0.0,0.0,0.0,-27.61,100.0,2.75
2024,2,29,6,25.48,217.6,12.76,-28.36,100.0,3.0
2024,2,29,7,233.68,818.55,42.34,-27.29,100.0,3.1
2024,2,29,8,469.25,1025.35,60.11,-21.94,94.34,3.52
2024,2,29,9,508.8,493.35,245.74,-17.34,94.63,3.32
2024,2,29,10,567.05,72.35,463.61,-12.04,77.58,2.38
2024,2,29,11,531.58,242.25,357.87,-7.88,57.5,2.47
2024,2,29,12,344.25,35.88,274.97,-6.19,55.03,3.35
2024,2,29,13,360.65,10.98,306.86,-5.47,55.07,4.05
